published,price,type
1782-02-28,8,calculated
1782-03-07,8,calculated
1782-03-14,8,calculated
1782-03-21,8,calculated
1782-03-28,8,calculated
1782-04-04,8,calculated
1782-04-11,8,calculated
1782-04-18,8,calculated
1782-04-25,8,calculated
1782-05-02,8,calculated
1782-05-09,8,calculated
1782-05-16,8,calculated
1782-05-23,8.5,calculated
1782-05-30,9,calculated
1782-06-06,8.5,calculated
1782-06-13,8.5,calculated
1782-06-20,9,calculated
1782-06-27,9,calculated
1782-07-04,9,calculated
1782-07-11,9.5,calculated
1782-07-18,9,calculated
1782-07-25,9.5,calculated
1782-08-01,9.5,calculated
1782-08-08,9.5,calculated
1782-08-15,9.5,calculated
1782-08-22,9,calculated
1782-08-29,9.5,calculated
1782-09-05,9.5,calculated
1782-09-12,9.5,calculated
1782-09-19,9.5,calculated
1782-09-26,9.5,calculated
1782-10-03,9.5,calculated
1782-10-10,10,calculated
1782-10-17,10,calculated
1782-10-24,10,calculated
1782-10-31,9.5,calculated
1782-11-07,9.5,calculated
1782-11-14,9.5,calculated
1782-11-21,9.5,calculated
1782-11-28,9.5,calculated
1782-12-05,10,calculated
1782-12-12,9.5,calculated
1782-12-19,10,calculated
1782-12-26,9.5,calculated
1783-01-02,9.5,calculated
1783-01-09,9.5,calculated
1783-01-16,10,calculated
1783-01-23,9.5,calculated
1783-01-30,9.5,calculated
1783-02-06,9.5,calculated
1783-02-13,9.5,calculated
1783-02-20,9.5,calculated
1783-02-27,9.5,calculated
1783-03-06,9.5,calculated
1783-03-13,9.5,calculated
1783-03-20,9.5,calculated
1783-03-27,9.5,calculated
1783-04-03,9.5,calculated
1783-04-10,9.5,calculated
1783-04-17,9.5,calculated
1783-04-24,9.5,calculated
1783-05-01,9.5,calculated
1783-05-08,9.5,calculated
1783-05-15,9.5,calculated
1783-05-22,9,calculated
1783-05-29,9.5,calculated
1783-06-05,9.5,calculated
1783-06-12,9,calculated
1783-06-19,9,calculated
1783-06-26,9.5,calculated
1783-07-03,9.5,calculated
1783-07-10,9.5,calculated
1783-07-17,9.5,calculated
1783-07-24,8.5,calculated
1783-07-31,9,calculated
1783-08-07,9,calculated
1783-08-14,8.5,calculated
1783-08-21,9,calculated
1783-08-28,9,calculated
1783-11-06,9,calculated
1783-11-13,8.5,calculated
1783-11-20,8.5,calculated
1783-11-27,8.5,calculated
1783-12-04,8.5,calculated
1783-12-11,8,calculated
1783-12-18,8,calculated
1783-12-25,8,calculated
1784-01-01,8,calculated
1784-01-08,8,calculated
1784-01-15,8,calculated
1784-01-22,8,calculated
1784-01-29,8,calculated
1784-02-05,8,calculated
1784-02-12,8,calculated
1784-02-19,8.5,calculated
1784-02-26,8.5,calculated
1784-03-04,8.5,calculated
1784-03-11,8.5,calculated
1784-03-18,8.5,calculated
1784-03-25,8.5,calculated
1784-04-01,8.5,calculated
1784-04-08,8.5,calculated
1784-04-15,8.5,calculated
1784-04-22,9,calculated
1784-04-29,9,calculated
1784-05-06,9,calculated
1784-05-13,8.5,calculated
1784-05-20,8.5,calculated
1784-05-27,8.5,calculated
1784-06-03,8.5,calculated
1784-06-10,8.5,calculated
1784-06-17,8,calculated
1784-06-24,8.5,calculated
1784-07-01,8.5,calculated
1784-07-08,8.5,calculated
1784-07-15,8.5,calculated
1784-07-22,8.5,calculated
1784-07-29,8.5,calculated
1784-08-05,8.5,calculated
1784-08-12,8.5,calculated
1784-08-19,8.5,calculated
1784-08-26,9,calculated
1784-09-02,8.5,calculated
1784-09-09,8.5,calculated
1784-09-16,8.5,calculated
1784-09-23,8.5,calculated
1784-09-30,8.5,calculated
1784-10-07,8.5,calculated
1784-10-14,8.5,calculated
1784-10-21,8.5,calculated
1784-10-28,8.5,calculated
1784-11-04,8.5,calculated
1784-11-11,8.5,calculated
1784-11-18,8.5,calculated
1784-11-25,8.5,calculated
1784-12-02,8.5,calculated
1784-12-09,8.5,calculated
1784-12-16,8.5,calculated
1784-12-23,9,calculated
1784-12-30,9,calculated
1785-01-06,9,calculated
1785-01-13,9,calculated
1785-01-20,8.5,calculated
1785-01-27,8.5,calculated
1785-02-03,9,calculated
1785-02-10,8.5,calculated
1785-02-17,8.5,calculated
1785-02-24,8.5,calculated
1785-03-03,8.5,calculated
1785-03-10,8.5,calculated
1785-03-17,8.5,calculated
1785-03-24,8.5,calculated
1785-03-31,8.5,calculated
1785-04-07,8.5,calculated
1785-04-14,9,calculated
1785-04-21,9,calculated
1785-04-28,8.5,calculated
1785-05-05,9,calculated
1785-05-12,8.5,calculated
1785-05-19,9,calculated
1785-05-26,9,calculated
1785-06-02,9,calculated
1785-06-09,9,calculated
1785-06-16,9,calculated
1785-06-23,9,calculated
1785-06-30,9,calculated
1785-07-07,9,calculated
1785-07-14,9,calculated
1785-07-21,9,calculated
1785-07-28,9,calculated
1785-08-04,9,calculated
1785-08-11,9.5,calculated
1785-08-18,9,calculated
1785-08-25,9.5,calculated
1785-09-01,10,calculated
1785-09-08,10,calculated
1785-09-15,10.5,calculated
1785-09-22,10.5,calculated
1785-09-29,9.5,calculated
1785-10-06,10,calculated
1785-10-13,10,calculated
1785-10-20,10,calculated
1785-10-27,10,calculated
1785-11-03,10,calculated
1785-11-10,10,calculated
1785-11-17,10,calculated
1785-11-24,9.5,calculated
1785-12-01,9.5,calculated
1785-12-08,9,calculated
1785-12-15,9.5,calculated
1785-12-22,9.5,calculated
1785-12-29,9.5,calculated
1786-01-05,9.5,calculated
1786-01-12,9,calculated
1786-01-19,9,calculated
1786-01-26,9.5,calculated
1786-02-02,9,calculated
1786-02-09,9,calculated
1786-02-16,8.5,calculated
1786-02-23,8.5,calculated
1786-03-02,8.5,calculated
1786-03-09,8.5,calculated
1786-03-16,9,calculated
1786-03-23,9,calculated
1786-03-30,9,calculated
1786-04-06,8.5,calculated
1786-04-13,8.5,calculated
1786-04-20,8.5,calculated
1786-04-27,9,calculated
1786-05-04,8.5,calculated
1786-05-11,8.5,calculated
1786-05-18,8.5,calculated
1786-05-25,8.5,calculated
1786-06-01,8.5,calculated
1786-06-08,8.5,calculated
1786-06-15,8,calculated
1786-06-22,8,calculated
1786-06-29,8,calculated
1786-07-06,8,calculated
1786-07-13,8,calculated
1786-07-20,8,calculated
1786-07-27,8,calculated
1786-08-03,8,calculated
1786-08-10,7.5,calculated
1786-08-17,7.5,calculated
1786-08-24,7.5,calculated
1786-08-31,7.5,calculated
1786-09-07,7.5,calculated
1786-09-14,7.5,calculated
1786-09-21,8,calculated
1786-09-28,8,calculated
1786-10-05,8,calculated
1786-10-12,8,calculated
1786-10-19,8,calculated
1786-10-26,8,calculated
1786-11-02,8,calculated
1786-11-09,8,calculated
1786-11-16,8.5,calculated
1786-11-23,8.5,calculated
1786-11-30,8.5,calculated
1786-12-07,8,calculated
1786-12-14,8,calculated
1786-12-21,8,calculated
1786-12-28,8,calculated
1787-01-04,8,calculated
1787-01-11,8,calculated
1787-01-18,8,calculated
1787-01-25,8,calculated
1787-02-01,8,calculated
1787-02-08,8,calculated
1787-02-15,8,calculated
1787-02-22,8,calculated
1787-03-01,8,calculated
1787-03-08,8,calculated
1787-03-15,8,calculated
1787-03-22,8,calculated
1787-03-29,8,calculated
1787-04-05,8,calculated
1787-04-12,8,calculated
1787-04-19,8,calculated
1787-04-26,8,calculated
1787-05-03,8,calculated
1787-05-10,8,calculated
1787-05-17,8,calculated
1787-05-24,8,calculated
1787-05-31,8,calculated
1787-06-07,8.5,calculated
1787-06-14,8.5,calculated
1787-06-21,8.5,calculated
1787-06-28,8.5,calculated
1787-07-05,8.5,calculated
1787-07-12,9,calculated
1787-07-19,9,calculated
1787-07-26,9,calculated
1787-08-02,9,calculated
1787-08-09,9,calculated
1787-08-16,9,calculated
1787-08-23,9.5,calculated
1787-08-30,9.5,calculated
1787-09-06,9.5,calculated
1787-09-13,9.5,calculated
1787-09-20,10,calculated
1787-09-27,9.5,calculated
1787-10-04,9.5,calculated
1787-10-11,9.5,calculated
1787-10-18,9.5,calculated
1787-10-25,9,calculated
1787-11-01,9.5,calculated
1787-11-08,9.5,calculated
1787-11-15,9.5,calculated
1787-11-22,9.5,calculated
1787-11-29,9.5,calculated
1787-12-06,9.5,calculated
1787-12-13,9.5,calculated
1787-12-20,9.5,calculated
1787-12-27,9.5,calculated
1788-01-03,9.5,calculated
1788-01-10,9.5,calculated
1788-01-17,9,calculated
1788-01-24,9,calculated
1788-01-31,9,calculated
1788-02-07,9,calculated
1788-02-14,9,calculated
1788-02-21,9,calculated
1788-02-28,9.5,calculated
1788-03-06,9.5,calculated
1788-03-13,9.5,calculated
1788-03-20,9.5,calculated
1788-03-27,9.5,calculated
1788-04-03,9.5,calculated
1788-04-10,10,calculated
1788-04-17,9.5,calculated
1788-04-24,9.5,calculated
1788-05-01,9.5,calculated
1788-05-08,9.5,calculated
1788-05-15,10,calculated
1788-05-22,10,calculated
1788-05-29,10,calculated
1788-06-05,10,calculated
1788-06-12,10.5,calculated
1788-06-19,10.5,calculated
1788-06-26,11,calculated
1788-07-03,11,calculated
1788-07-10,10.5,calculated
1788-07-17,10,calculated
1788-07-24,9.5,calculated
1788-07-31,9.5,calculated
1788-08-07,10,calculated
1788-08-14,10,calculated
1788-08-21,10,calculated
1788-08-28,10,calculated
1788-09-04,10,calculated
1788-09-11,10,calculated
1788-09-18,10,calculated
1788-09-25,10,calculated
1788-10-02,10.5,calculated
1788-10-09,11,calculated
1788-10-16,11,calculated
1788-10-23,11,calculated
1788-10-30,10.5,calculated
1788-11-06,10.5,calculated
1788-11-13,11,calculated
1788-11-20,11,calculated
1788-11-27,11,calculated
1788-12-04,11,calculated
1788-12-11,11,calculated
1788-12-18,10.5,calculated
1788-12-25,11,calculated
1789-01-01,11,calculated
1789-01-08,11,calculated
1789-01-15,11,calculated
1789-01-22,11.5,calculated
1789-01-29,11.5,calculated
1789-02-05,11.5,calculated
1789-02-12,11,calculated
1789-02-19,11,calculated
1789-02-26,11,calculated
1789-03-05,11,calculated
1789-03-12,11,calculated
1789-03-19,11,calculated
1789-03-26,11.5,calculated
1789-04-02,12,calculated
1789-04-09,12.5,calculated
1789-04-16,12.5,calculated
1789-04-23,13,calculated
1789-04-30,13,calculated
1789-05-07,13,calculated
1789-05-14,12.5,calculated
1789-05-21,12,calculated
1789-05-28,11.5,calculated
1789-06-04,11.5,calculated
1789-06-11,12,calculated
1789-06-18,12.5,calculated
1789-06-25,13,calculated
1789-07-02,13,calculated
1789-07-09,13.5,calculated
1789-07-16,14,calculated
1789-07-23,14,calculated
1789-07-30,13.5,calculated
1789-08-06,14,calculated
1789-08-13,14,calculated
1789-08-20,14,calculated
1789-08-27,14,calculated
1789-09-03,14,calculated
1789-09-10,14.5,calculated
1789-09-17,14.5,calculated
1789-09-24,14,calculated
1789-10-01,14,calculated
1789-10-08,14,calculated
1789-10-15,14.5,calculated
1789-10-22,15,calculated
1789-10-29,15,calculated
1789-11-05,15,calculated
1789-11-12,15,calculated
1789-11-19,14.5,calculated
1789-11-26,15,calculated
1789-12-03,14.5,calculated
1789-12-10,14.5,calculated
1789-12-17,14,calculated
1789-12-24,14,calculated
1789-12-31,13.5,calculated
1790-01-07,13.5,calculated
1790-01-14,13.5,calculated
1790-01-21,13.5,calculated
1790-01-28,13,calculated
1790-02-04,13,calculated
1790-02-11,13,calculated
1790-02-18,13,calculated
1790-02-25,13,calculated
1790-03-04,13,calculated
1790-03-11,13.5,calculated
1790-03-18,14,calculated
1790-03-25,14,calculated
1790-04-01,14,calculated
1790-04-08,14,calculated
1790-04-15,14,calculated
1790-04-22,13.5,calculated
1790-04-29,13.5,calculated
1790-05-06,14,calculated
1790-05-13,14,calculated
1790-05-20,14.5,calculated
1790-05-27,14.5,calculated
1790-06-03,14.5,calculated
1790-06-10,14.5,calculated
1790-06-17,14,calculated
1790-06-24,14.5,calculated
1790-07-01,14.5,calculated
1790-07-08,14,calculated
1790-07-15,14,calculated
1790-07-22,14.5,calculated
1790-07-29,14.5,calculated
1790-08-12,11.5,calculated
1790-08-19,11,calculated
1790-08-26,11,calculated
1790-09-02,12,calculated
1790-09-09,12,calculated
1790-09-16,12,calculated
1790-09-23,11.5,calculated
1790-09-30,11.5,calculated
1790-10-07,11.5,calculated
1790-10-14,11.5,calculated
1790-10-21,11.5,calculated
1790-10-28,11,calculated
1790-11-04,11,calculated
1790-11-11,11,calculated
1790-11-18,11,calculated
1790-11-25,11,calculated
1790-12-02,11,calculated
1790-12-09,11,calculated
1790-12-16,11,calculated
1790-12-23,11,calculated
1790-12-30,11,calculated
1791-01-06,11,calculated
1791-01-13,11,calculated
1791-01-20,11,calculated
1791-01-27,11,calculated
1791-02-03,10.5,calculated
1791-02-10,10.5,calculated
1791-02-17,10.5,calculated
1791-02-24,10.5,calculated
1791-03-03,10.5,calculated
1791-03-10,10.5,calculated
1791-03-17,10.5,calculated
1791-03-24,10.5,calculated
1791-03-31,10.5,calculated
1791-04-07,10.5,calculated
1791-04-14,10,calculated
1791-04-21,10,calculated
1791-04-28,9.5,calculated
1791-05-05,9.5,calculated
1791-05-12,9.5,calculated
1791-05-19,9,calculated
1791-05-26,9.5,calculated
1791-06-02,9.5,calculated
1791-06-09,9.5,calculated
1791-06-16,9.5,calculated
1791-06-23,9.5,calculated
1791-06-30,9.5,calculated
1791-07-07,9.5,calculated
1791-07-14,9.5,calculated
1791-07-21,9,calculated
1791-07-28,9.5,calculated
1791-08-04,9.5,calculated
1791-08-11,9.5,calculated
1791-08-18,9,calculated
1791-08-25,9,calculated
1791-09-01,9,calculated
1791-09-08,9,calculated
1791-09-15,9,calculated
1791-09-22,9,calculated
1791-09-29,8.5,calculated
1791-10-06,8.5,calculated
1791-10-13,8.5,calculated
1791-10-20,9,calculated
1791-10-27,9,calculated
1791-11-03,9,calculated
1791-11-10,9,calculated
1791-11-17,9,calculated
1791-11-24,9,calculated
1791-12-01,9,calculated
1791-12-08,9,calculated
1791-12-15,9,calculated
1791-12-22,8.5,calculated
1791-12-29,8.5,calculated
1792-01-05,8.5,calculated
1792-01-12,9,calculated
1792-01-19,9,calculated
1792-01-26,9,calculated
1792-02-02,9,calculated
1792-02-09,9,calculated
1792-02-16,9,calculated
1792-02-23,8.5,calculated
1792-03-01,9,calculated
1792-03-08,9,calculated
1792-03-15,9,calculated
1792-03-22,9,calculated
1792-03-29,9.5,calculated
1792-04-05,9.5,calculated
1792-04-12,9.5,calculated
1792-04-19,9.5,calculated
1792-04-26,9.5,calculated
1792-05-03,9.5,calculated
1792-05-10,9.5,calculated
1792-05-17,10,calculated
1792-05-24,10,calculated
1792-05-31,11,calculated
1792-06-07,11,calculated
1792-06-14,11,calculated
1792-06-21,10.5,calculated
1792-06-28,10.5,calculated
1792-07-05,10.5,calculated
1792-07-12,10,calculated
1792-07-19,10,calculated
1792-07-26,9.5,calculated
1792-08-02,9.5,calculated
1792-08-09,10,calculated
1792-08-16,10,calculated
1792-08-23,10,calculated
1792-08-30,10,calculated
1792-09-06,10,calculated
1792-09-13,10,calculated
1792-09-20,10,calculated
1792-09-27,10.5,calculated
1792-10-04,11,calculated
1792-10-11,11.5,calculated
1792-10-18,12,calculated
1792-10-25,13,calculated
1792-11-01,13.5,calculated
1792-11-08,12.5,calculated
1792-11-15,11.5,calculated
1792-11-22,11.5,calculated
1792-11-29,11.5,calculated
1792-12-06,11.5,calculated
1792-12-13,11.5,calculated
1792-12-20,11.5,calculated
1792-12-27,12,calculated
1793-01-03,12,calculated
1793-01-10,12,calculated
1793-01-17,12.5,calculated
1793-01-24,12.5,calculated
1793-01-31,12.5,calculated
1793-02-07,12,calculated
1793-02-14,12,calculated
1793-02-21,12,calculated
1793-02-28,12.5,calculated
1793-03-07,12.5,calculated
1793-03-14,12,calculated
1793-03-21,12,calculated
1793-03-28,12,calculated
1793-04-04,12,calculated
1793-04-11,12.5,calculated
1793-04-18,12,calculated
1793-04-25,12,calculated
1793-05-02,12.5,calculated
1793-05-09,12.5,calculated
1793-05-16,12,calculated
1793-05-23,12,calculated
1793-05-30,12,calculated
1793-06-06,12,calculated
1793-06-13,12,calculated
1793-06-20,12,calculated
1793-06-27,12,calculated
1793-07-04,13,calculated
1793-07-11,13,calculated
1793-07-18,12.5,calculated
1793-07-25,11.5,calculated
1793-08-01,12,calculated
1793-08-08,12,calculated
1793-08-15,12,calculated
1793-08-22,12,calculated
1793-08-29,12,calculated
1793-09-05,12.5,calculated
1793-09-12,12.5,calculated
1793-09-19,12.5,calculated
1793-09-26,13.5,calculated
1793-10-03,14,calculated
1793-10-17,14.5,calculated
1793-10-24,14,calculated
1793-10-31,14,calculated
1793-11-07,13.5,calculated
1793-11-14,13.5,calculated
1793-11-21,12.5,calculated
1793-11-28,14,calculated
1793-12-05,15.5,calculated
1793-12-12,16,calculated
1793-12-19,16,calculated
1793-12-26,15.5,calculated
1794-01-02,16,calculated
1794-01-09,16,calculated
1794-01-16,15.5,calculated
1794-01-23,16,calculated
1794-01-30,16,calculated
1794-02-06,16,calculated
1794-02-13,16,calculated
1794-02-20,15.5,calculated
1794-02-27,16,calculated
1794-03-06,16,calculated
1794-03-13,16,calculated
1794-03-20,16,calculated
1794-03-27,16.5,calculated
1794-04-03,16.5,calculated
1794-04-10,17,calculated
1794-04-17,17,calculated
1794-04-24,16.5,calculated
1794-05-01,17,calculated
1794-05-08,16.5,calculated
1794-05-15,16,calculated
1794-05-22,15.5,calculated
1794-05-29,15.5,calculated
1794-06-05,15,calculated
1794-06-12,15.5,calculated
1794-06-19,16,calculated
1794-06-26,16,calculated
1794-07-03,16,calculated
1794-07-10,16,calculated
1794-07-17,16,calculated
1794-07-24,16,calculated
1794-07-31,15.5,calculated
1794-08-07,16,calculated
1794-08-14,15.5,calculated
1794-08-21,15.5,calculated
1794-08-28,16,calculated
1794-09-04,16,calculated
1794-09-11,16,calculated
1794-09-18,16,calculated
1794-09-25,16,calculated
1794-10-02,16.5,calculated
1794-10-09,16.5,calculated
1794-10-23,17,calculated
1794-10-30,16.5,calculated
1794-11-06,17,calculated
1794-11-13,17.5,calculated
1794-12-18,19.5,calculated
1796-07-28,16.5,calculated
1796-08-11,13.5,calculated
1796-08-18,13.5,calculated
1796-08-25,12.5,calculated
1796-09-01,12,calculated
1796-09-08,12,calculated
1796-09-15,12,calculated
1796-09-22,12.5,calculated
1796-09-29,13,calculated
1796-10-06,13.5,calculated
1796-10-13,14,calculated
1796-10-20,14.5,calculated
1796-10-27,16,calculated
1796-11-03,16.5,calculated
1796-11-10,18,calculated
1796-11-17,21.5,calculated
1796-11-24,21,calculated
1796-12-01,21,calculated
1796-12-08,21,calculated
1796-12-15,18,calculated
1796-12-22,18,calculated
1796-12-29,17,calculated
1797-01-05,17,calculated
1797-01-12,17,calculated
1797-01-19,16.5,calculated
1797-01-26,17,calculated
1797-02-02,16.5,calculated
1797-02-09,16,calculated
1797-02-16,16,calculated
1797-02-23,13,calculated
1797-03-02,13,calculated
1797-03-09,14,calculated
1797-03-16,15,calculated
1797-03-23,16,calculated
1797-03-30,15,calculated
1797-04-06,14.5,calculated
1797-04-13,15,calculated
1797-04-20,14.5,calculated
1797-04-27,13.5,calculated
1797-05-04,12.5,calculated
1797-05-11,12,calculated
1797-05-18,11.5,calculated
1797-05-25,11,calculated
1797-06-01,11.5,calculated
1797-06-08,12,calculated
1797-06-15,12.5,calculated
1797-06-15,12,fixed
1797-06-22,12.5,calculated
1797-06-22,12.5,fixed
1797-06-30,13,calculated
1797-07-06,13,calculated
1797-07-06,13,fixed
1797-07-13,13,calculated
1797-07-13,13,fixed
1797-07-20,12.5,calculated
1797-07-20,12.5,fixed
1797-07-27,12.5,calculated
1797-07-27,12.5,fixed
1797-08-03,12,calculated
1797-08-10,12,calculated
1797-08-10,12,fixed
1797-08-17,12,calculated
1797-08-17,12,fixed
1797-08-24,12,calculated
1797-08-24,12.5,fixed
1797-08-31,12.5,calculated
1797-08-31,12.5,fixed
1797-09-07,12.5,calculated
1797-09-07,12.5,fixed
1797-09-14,12.5,calculated
1797-09-14,12.5,fixed
1797-09-21,12.5,calculated
1797-09-28,12.5,calculated
1797-10-05,13,calculated
1797-10-12,13.5,calculated
1797-10-12,14,fixed
1797-10-19,14,calculated
1797-10-26,13.5,calculated
1797-11-02,13,calculated
1797-11-09,12.5,calculated
1797-11-16,12,calculated
1797-11-23,12,calculated
1797-11-30,12.5,calculated
1797-12-07,13,calculated
1797-12-14,12.5,calculated
1797-12-21,11.5,calculated
1797-12-28,11,calculated
1798-01-04,11,calculated
1798-01-04,11,fixed
1798-01-11,11.5,calculated
1798-01-11,12,fixed
1798-01-18,11.5,calculated
1798-01-25,11,calculated
1798-02-01,11,calculated
1798-02-08,10.5,calculated
1798-02-15,10,calculated
1798-02-15,10,fixed
1798-02-22,10,calculated
1798-02-22,10,fixed
1798-03-01,10.5,calculated
1798-03-08,11,calculated
1798-03-15,10.5,calculated
1798-03-22,10.5,calculated
1798-03-29,10.5,calculated
1798-04-05,10.5,calculated
1798-04-12,10.5,calculated
